Orthogroup	antismash	busco	CARD	cazy	led	MEROPS	Pfam	virulence
OG0006524	True	False	False	False	False	False	True	False
OG0006525	False	False	False	False	False	False	NA	False
OG0006526	False	False	False	False	False	False	True	True
OG0006527	False	False	False	False	False	False	True	False
OG0006528	False	False	False	False	False	False	True	False
OG0006529	True	False	False	False	False	False	True	False
OG0006530	False	False	False	False	False	False	True	False
OG0006531	True	False	False	False	False	False	NA	False
OG0006532	True	False	False	False	False	False	True	False
OG0006533	False	False	False	False	False	False	NA	False
OG0006534	False	False	False	False	False	False	True	False
OG0006535	False	False	False	False	False	False	True	False
OG0006536	False	False	False	False	False	False	NA	False
OG0006537	True	False	False	False	False	False	True	False
OG0006538	True	False	False	False	False	False	True	False
OG0006539	False	False	False	False	False	False	NA	False
OG0006540	False	False	False	False	False	False	True	False
OG0006541	False	False	False	False	False	False	True	False
OG0006542	True	False	False	False	False	False	True	False
OG0006543	False	False	False	False	False	False	NA	False
OG0006544	True	False	False	True	False	False	True	True
OG0006545	False	False	False	False	False	False	True	False
OG0006546	False	False	False	False	False	False	True	False
OG0006547	False	False	False	False	False	False	True	False
OG0006548	False	True	False	False	False	False	True	False
OG0006549	True	False	True	False	True	False	True	True
OG0006550	False	True	False	False	True	False	True	False
OG0006551	False	False	False	False	False	False	True	False
OG0006552	False	False	False	False	False	False	True	False
OG0006553	True	False	False	False	False	False	True	False
OG0006554	False	False	False	False	False	False	True	False
OG0006555	False	False	False	False	False	False	True	False
OG0006556	False	False	False	False	False	False	True	False
OG0006557	True	False	False	False	False	False	NA	False
OG0006558	False	True	False	False	False	False	True	False
OG0006559	False	False	False	False	True	False	True	False
OG0006560	False	False	False	False	False	False	True	False
OG0006561	False	False	False	False	False	False	True	False
OG0006562	False	False	False	False	False	False	NA	False
OG0006563	False	False	False	False	False	False	True	True
OG0006564	False	False	True	False	False	False	True	False
OG0006565	True	False	False	False	False	False	NA	False
OG0006566	False	False	False	False	False	False	True	False
OG0006567	False	False	False	False	False	False	NA	False
OG0006568	True	False	False	True	False	False	NA	False
OG0006569	False	False	True	False	False	False	True	False
OG0006570	False	False	False	False	False	False	True	False
OG0006571	False	False	False	False	False	False	True	True
OG0006572	False	False	False	False	False	False	True	False
OG0006573	False	False	False	False	False	False	NA	False
OG0006574	False	False	False	False	True	False	NA	False
OG0006575	False	False	False	False	False	False	True	False
OG0006576	False	False	False	False	True	False	True	False
OG0006577	False	False	False	False	True	False	True	False
OG0006578	False	False	False	False	False	False	True	False
OG0006579	False	False	False	False	False	False	True	False
OG0006580	True	False	False	False	False	False	NA	False
OG0006581	False	False	False	False	True	False	True	False
OG0006582	True	False	False	False	False	False	True	False
OG0006583	False	False	False	False	False	False	NA	False
OG0006584	True	False	False	False	True	False	True	False
OG0006585	False	False	False	False	False	False	True	False
OG0006586	False	False	False	False	False	False	NA	False
OG0006587	False	False	False	False	False	False	NA	False
OG0006588	True	False	False	False	False	False	True	False
OG0006589	True	False	False	False	False	False	NA	False
OG0006590	False	False	False	False	False	False	True	False
OG0006591	False	False	False	False	False	False	True	False
OG0006592	False	False	False	False	False	False	NA	False
OG0006593	False	False	False	False	True	False	NA	False
OG0006594	True	False	True	False	True	False	True	True
OG0006595	False	False	False	False	False	False	NA	False
OG0006596	True	False	True	False	False	False	True	False
OG0006597	False	False	False	False	False	False	True	False
OG0006598	False	False	False	False	False	False	True	False
OG0006599	False	False	False	False	False	True	True	False
OG0006600	False	False	False	False	False	False	NA	False
OG0006601	False	False	False	False	True	False	True	False
OG0006602	True	False	False	False	False	False	True	False
OG0006603	False	False	False	False	False	False	NA	False
OG0006604	False	False	False	False	True	False	True	False
OG0006605	False	False	False	False	False	False	NA	False
OG0006606	False	False	False	False	False	False	True	False
OG0006607	False	False	False	False	False	False	True	False
OG0006608	False	False	False	True	True	False	True	False
OG0006609	False	False	False	True	False	False	True	True
OG0006610	False	False	False	False	False	True	True	False
OG0006611	False	False	False	False	False	False	True	False
OG0006612	False	False	False	False	False	False	True	True
OG0006613	False	False	False	False	False	False	NA	False
OG0006614	False	False	False	False	False	False	True	False
OG0006615	False	True	False	False	False	False	True	False
OG0006616	False	True	False	False	False	False	True	True
OG0006617	False	False	False	False	False	False	NA	False
OG0006618	True	False	False	False	False	False	NA	False
OG0006619	True	False	False	False	False	False	True	True
OG0006620	False	False	False	False	False	False	True	False
OG0006621	False	False	False	False	False	False	NA	False
OG0006622	False	False	False	False	False	False	True	False
OG0006623	True	False	True	False	False	True	True	True
OG0006624	False	False	False	False	False	False	True	False
OG0006625	True	False	False	False	False	False	True	False
OG0006626	True	False	False	False	True	False	NA	False
OG0006627	False	False	False	False	False	False	True	False
OG0006628	False	False	False	False	False	False	True	False
OG0006629	False	False	False	False	False	False	True	False
OG0006630	False	False	False	False	True	False	NA	False
OG0006631	True	False	False	False	False	False	True	False
OG0006632	True	False	True	False	False	False	True	True
OG0006633	False	False	False	False	False	False	NA	False
OG0006634	False	False	False	False	False	False	True	True
OG0006635	False	False	False	False	False	False	True	False
OG0006636	True	False	False	False	False	False	True	False
OG0006637	True	False	False	False	False	False	True	False
OG0006638	False	False	True	False	False	False	True	False
OG0006639	False	False	False	False	False	False	NA	False
OG0006640	False	False	False	False	True	False	NA	False
OG0006641	False	False	False	False	False	False	True	False
OG0006642	True	False	False	False	False	False	NA	False
OG0006643	False	False	True	False	False	False	True	False
OG0006644	False	False	False	True	False	False	NA	False
OG0006645	False	False	False	False	True	False	True	False
OG0006646	True	False	False	False	False	False	True	False
OG0006647	False	True	False	False	False	True	True	False
OG0006648	False	False	False	False	False	False	True	True
OG0006649	False	False	False	False	False	True	NA	False
OG0006650	False	False	False	False	False	False	True	False
OG0006651	False	False	False	False	False	False	True	False
OG0006652	False	False	False	False	False	True	True	False
OG0006653	False	False	False	False	False	False	True	False
OG0006654	False	False	False	False	False	False	True	False
OG0006655	False	False	False	False	False	False	True	False
OG0006656	False	False	False	False	True	False	True	False
OG0006657	False	False	False	False	False	False	True	True
OG0006658	False	False	False	False	False	False	True	False
OG0006659	True	False	False	False	False	False	True	False
OG0006660	True	False	False	False	False	False	NA	False
OG0006661	False	False	False	False	False	True	True	True
OG0006662	False	False	False	False	False	False	True	False
OG0006663	False	False	False	False	False	False	True	False
OG0006664	False	False	False	False	False	False	NA	False
OG0006665	True	False	False	False	False	False	NA	False
OG0006666	True	False	False	False	False	False	True	False
OG0006667	False	False	False	False	False	True	True	False
OG0006668	False	False	False	False	False	False	True	False
OG0006669	False	True	False	False	False	False	True	False
OG0006670	False	False	False	False	False	False	NA	False
OG0006671	False	False	False	False	False	False	True	False
OG0006672	False	False	False	False	True	True	True	True
OG0006673	False	False	False	False	False	False	True	False
OG0006674	False	False	False	False	False	False	NA	False
OG0006675	False	False	False	False	False	False	True	False
OG0006676	False	False	True	False	False	False	True	True
OG0006677	False	False	False	True	False	False	True	False
OG0006678	False	False	False	False	False	False	True	False
OG0006679	False	False	False	False	True	False	NA	False
OG0006680	True	False	False	False	False	False	True	False
OG0006681	False	False	False	False	False	True	True	True
OG0006682	False	False	False	False	True	False	True	True
OG0006683	False	False	False	False	False	False	NA	False
OG0006684	True	False	False	False	False	False	True	False
OG0006685	False	False	False	False	False	False	True	False
OG0006686	True	False	True	False	False	False	True	True
OG0006687	True	False	False	False	False	False	NA	False
OG0006688	False	False	False	True	True	True	True	True
OG0006689	False	False	False	True	True	False	True	False
OG0006690	False	False	False	False	False	False	NA	False
OG0006691	False	False	False	False	True	False	True	False
OG0006692	False	False	False	False	False	False	True	False
OG0006693	False	False	False	False	False	False	True	False
OG0006694	False	False	False	False	False	False	True	False
OG0006695	False	False	False	False	False	False	NA	False
OG0006696	False	False	False	False	False	False	NA	False
OG0006697	True	False	False	False	False	False	NA	False
OG0006698	False	False	False	False	False	False	True	False
OG0006699	False	False	False	False	False	False	True	False
OG0006700	False	False	False	False	False	False	NA	False
OG0006701	True	True	False	False	True	False	True	False
OG0006702	True	False	False	False	False	False	True	False
OG0006703	False	False	False	False	False	False	NA	False
OG0006704	True	False	False	False	False	False	NA	False
